X,Y,osm_id,osm_type,completeness,is_in_health_zone,amenity,speciality,addr_street,operator,water_source,changeset_id,insurance,staff_doctors,contact_number,uuid,electricity,opening_hours,operational_status,source,is_in_health_area,health_amenity_type,changeset_version,emergency,changeset_timestamp,addr_housenumber,addr_postcode,addr_city,name,staff_nurses,changeset_user,wheelchair,beds,url,dispensing,healthcare,operator_type
29.2380279423084,-1.68090606563285,6374100748,node,15,,health_post,,,,,93686479,,,,256d6376e98241e89429402626eda5f4,,,,OMS,,,8,,2020/11/06 21:59:11,,,,Tradi Eben-Ezer,,clairedelune,,,,,alternative,
28.8566509288184,-2.5276653702366,7853742239,node,12,,health_post,,,,,90086309,,,,46ed2292f30641d8858c5fc00643ab92,,,,,,,1,,2020/08/28 14:05:51,,,,Tradi Praticien Kahuzi,,Muluba,,,,,alternative,
,,642536431,way,15,,doctors,,Ndala,,,90429110,,,,20ddf2f6b61f49dba1498cee35cd2ba7,,,,,,,4,,2020/09/04 18:33:46,,,kinshasa,Centre de Santé Ma Lucie,,clairedelune,,,,,,
,,596556476,way,18,,pharmacy,,Ngungu,,,72820740,,,,0fd6379dda81418d835eb4a670257443,,,,,,,3,,2019/07/30 16:30:30,1,,Kinshasa,Graicy pharma,,Her21,,,,,,
15.3468341747511,-4.33456321764425,6041417191,node,9,,doctors,,,,,65381176,,,,04ac0ca3bba74570a293360e9055ba95,,,,,,,5,,2018/12/11 16:17:04,,,,Issant au lieu,,yongololo,,,,,,
,,797538099,way,12,,hospital,,,,,85951928,,,,feffaa373696413a9796040284364443,,,,,,,2,,2020/05/29 14:32:56,,,,Centre médical de Mboko,,Jcasas1,,,,,hospital,
,,701121448,way,18,,hospital,,Bikuku,,,71827882,,,,2361d5c66819478e9cb19ac26f62f7b3,,,,,,,1,,2019/07/02 16:07:59,13,,Kinshasa,Centre Hospitalier BOO NSUBA,,vick25,,,,,,
15.3016644338251,-4.31043850774927,5263415621,node,15,,clinic,,,Centre des Handicapés,,80767682,,,,9119b326ca074425accd93a7378c872b,,,,,,,2,,2020/02/10 00:21:34,,,,Centre des Handicapés,,SerV,,,,,clinic,
28.9143172491857,-1.58783894485023,7853712869,node,12,,health_post,,,,,90086309,,,,5240b9c2b9224bcaaed051105389c894,,,,,,,1,,2020/08/28 14:05:51,,,,Tradi Praticien Ngirabakunzi,,Muluba,,,,,alternative,
,,597312804,way,18,,hospital,,Sasa,,,71396278,,,,a2d3b49c9fa244798495dffc96e64117,,,,,,,6,,2019/06/19 10:33:19,01,,Kinshasa,Centre Médical Eleazar,,Never Fallen,,,,,,
29.2940745437065,0.134738884469584,7856582554,node,12,,health_post,,,,,90119356,,,,7e0c7639df4f4c5ebf1c26a00a99ab74,,,,,,,1,,2020/08/29 13:07:54,,,,Tradi Praticien Etoile de l'Est,,Muluba,,,,,alternative,
30.3673479922329,1.44435098944737,6374100765,node,15,,health_post,,,,,92314615,,,,434cf4b420cf41668716577fbd5c51c1,,,,Msf,,,5,,2020/10/11 21:40:03,,,,Poste de Santé Mbetse Ndrigi 2,,clairedelune,,,,,doctor,
29.2272289497168,-1.67394506268531,6123238005,node,18,Karisimbi,clinic,,,,,65663174,,,,01d2d08e89974dce8529293a2687ba53,,,,MSFsurvey,Mabanga,,2,,2018/12/21 09:26:10,,,,Centre de santé Mabinga,,Jorieke V,,,,,,
,,792110503,way,12,,hospital,,,,,83587626,,,,73597dfdf26440f7bde42f436904b9ae,,,,,,,1,,2020/04/15 11:07:47,,,,Hôpital pédiatrique de Kalembelembe,,Kanyarwanda,,,,,hospital,
,,676988962,way,15,,pharmacy,,Nsanga,,,76456377,,,,b33a016db0bf445fa53496d3e0360cf1,,,,,,,3,,2019/10/31 15:18:09,,,Kinshasa,GAYO pharma,,Her21,,,,,,
,,598112504,way,12,,doctors,,,,,90429110,,,,e8870055a1cd48a1afa1c18e32104c9a,,,,,,,6,,2020/09/04 18:33:46,,,,Centre de Santé JN Mundele,,clairedelune,,,,,hospital,
29.3190232785025,0.097969989818324,6374102360,node,15,,doctors,,,,,90452423,,,,8c55dad73875429e8b6c3b20aa859636,,,,OMS-DSNIS,,,5,,2020/09/05 12:51:52,,,,Poste de Santé Makimbilio,,Muluba,,,,,nurse,
15.2990251401538,-4.34305483993032,5499321331,node,18,,doctors,,Avenue Saio,,,57462779,,,,40a9143721a044beb2538524a7c3ff98,,,,,,,1,,2018/03/23 16:33:28,,,Kinshasa,Centre Medical Kivu,,christian shadrack,yes,,,,,
,,436845989,way,12,,hospital,,,,,86085037,,,,72e12095267b478eaec7b54c68f99763,,,,,,,5,,2020/06/02 14:19:39,,,,"CS Audio Medical;Audio medica",,alexsoldatkin96,,,,,yes,
30.2470323938807,1.55973844782878,8040023272,node,9,,clinic,,,,,92956038,,,,6f0704ae0acf49f5a0f98c7f6827eb82,,,,,,,1,,2020/10/23 14:49:06,,,,Clinique Top Santé,,Mechack Kambale,,,,,,
29.3684499365932,0.377179985526425,6374102910,node,15,,doctors,,,,,90434028,,,,67de09362a7144b3ac890c416257d6c2,,,,DSNIS-OMS,,,6,,2020/09/04 21:53:14,,,,Poste de Santé Tulizeni,,clairedelune,,,,,doctor,
29.0803876453054,-2.01441964597407,1023773761,node,12,,clinic,,,,,6556992,,,,054c5d63501b49d0b11cdcf149be1962,,,,Dana Thompson,,,1,,2010/12/05 21:18:46,,,,Bushonga,,cspanring,,,,,,
,,701274211,way,18,,pharmacy,,Mbeno,,,73112087,,,,41123456c6bc4069895ce1ded0897153,,,,,,,5,,2019/08/07 13:21:00,100,,Kinshasa,ONG Uav,,Her21,,,,,,
15.3150895605001,-4.38850931410704,7411340886,node,9,,pharmacy,,,,,83655455,,,,42605d88cf9c4a0b864a6e71bfeacb78,,,,,,,1,,2020/04/16 14:55:11,,,,Pharmacie,,Never Fallen,,,,,,
15.3586907958852,-4.38969107863548,6560546252,node,12,,pharmacy,,Avenue Lumière,,,72806163,,,,0af95ca045ec45f987b76a992cf88822,,,,,,,4,,2019/07/30 10:59:51,,,Kinshasa,,,Kimpembe,,,,,,
30.1945299964205,1.79723338782293,8047586618,node,12,,doctors,,,,,93067354,,,,f862830d199a488cb976aae88a2890ec,,,,,,,1,,2020/10/26 14:57:34,,,,Centre de Santé Ngabulo,,JackBeni,,,,,centre,
29.184043289091,-0.180728374520072,6374102808,node,15,,doctors,,,,,90493768,,,,c93f06104a054747979c002216dab883,,,,OMS-DSNIS,,,4,,2020/09/06 21:23:19,,,,PS KANYATSI,,clairedelune,,,,,doctor,
,,596556483,way,18,,pharmacy,,Lemfu,,,72820740,,,,c2adec05fc284b968e0e03dccbb00ada,,,,,,,3,,2019/07/30 16:30:30,2,,Kinshasa,Ma Penica Pharma,,Her21,,,,,,
,,398008004,way,15,,hospital,,,,,72831584,,,,ca36158d8fc2469eaff6f32f6e8e6242,,,,MSFsurvey,,,6,,2019/07/30 22:13:58,,,,Hôpital général de Fizi,,Harry Wood,,,,,,public
25.797611076447,-9.40738891888415,3671739681,node,9,,clinic,,,,,32955604,,,,d261699097af47b09bf93ed5806879fa,,,,,,,1,,2015/07/29 12:26:09,,,,Muchanga,,geotheory,,,,,,
,,676555789,way,18,,doctors,,Kikonda,,,90429110,,,,3af7fe6b79374048bc32693c6f689bb7,,,,,,,5,,2020/09/04 18:33:46,68,,Kinshasa,Centre de Santé Luzinga,,clairedelune,,,,,,
18.2763599605895,0.04423997881932,5650445138,node,15,,clinic,,Avenue Libération,,,90494782,,,,ead42850ccd745b69f59f560c9bf9a2b,,,,WFP,,,2,,2020/09/06 22:30:23,,,,CS Mama Elikya,,clairedelune,,,,,,
,,676739793,way,15,,pharmacy,,Ngapani,,,73122552,,,,f6b4b8861dcf4beaa0edf6cbeff55ac8,,,,,,,4,,2019/08/07 17:40:31,,,Kinshasa,Maison Rossy,,Her21,,,,,,
29.5125520350474,0.711497641839088,8014570636,node,12,,doctors,,,,,92654803,,,,45d91ce8b9964f7fb783d8d314f36199,,,,,,,3,,2020/10/18 12:10:18,,,,Centre de Sante de Reference Mbau,,mueschel,,,,,nurse,
15.3256881417869,-4.40825162974679,6588793396,node,15,,doctors,,Boulevard Salongo,,,71895423,,,,2cc6e975a367412690f0fbf24222fb2a,,,,,,,1,,2019/07/04 12:29:59,,,Kinshasa,La Fraternite,,Her21,,,,,,
15.3573148226602,-4.39118037519137,5768091572,node,9,,clinic,,,,,60833768,,,,a543f8e0683f447daab9863bb64e9482,,,,,,,1,,2018/07/18 11:50:43,,,,Exaucée,,christebenya,,,,,,
30.7212782961433,3.26687496748428,7375058142,node,9,,doctors,,,,,83191483,,,,0a238259eb934617822b03cb3c30c6b2,,,,,,,1,,2020/04/07 10:34:40,,,,Centre de santé Edipi,,JackBeni,,,,,,
15.3591952188181,-4.38788461086352,6560563687,node,18,,pharmacy,,2ème rue lumière,,,72775669,,,,93a609c264a742cf8d00e012a4d6806d,,,,,,,3,,2019/07/29 15:18:29,33844148,,Kinshasa,pharmacie St Talabo,,Her21,,,,,,
,,787462307,way,12,,hospital,,,,,83423828,,,,7fccb79d37864006aa60dd7c8e244000,,,,,,,2,,2020/04/12 11:07:47,,,,Centre hospitalier Gen-Tai,,mueschel,,,,,hospital,
30.192928130905,1.72828661834566,8047586606,node,12,,doctors,,,,,93067354,,,,1d9ae2a6656d4b6ea4ec447f55c42038,,,,,,,1,,2020/10/26 14:57:34,,,,Centre de Santé Dhungo,,JackBeni,,,,,centre,
18.8011358308575,-5.52974331738338,6716297785,node,9,,clinic,,,,,73425820,,,,d1aecedc66e74bb89f18726d2494f427,,,,,,,1,,2019/08/16 18:04:18,,,,Centre de Santé Kindembe,,JerryCho,,,,,,
27.434999935777,-11.6995232714526,3712185442,node,9,,doctors,,,,,91071268,,,,1203b731f70445f0bc47c2b225c30e55,,,,,,,2,,2020/09/17 21:11:40,,,,Clinique Congo Medical,,clairedelune,,,,,,
15.2899136761281,-4.3215033743096,5499411214,node,25,,clinic,,Avenue de la Science,Office des Routes,,73788290,,,,e0e9bcf9223449d09713675f85e4fb44,,24/7,,,,,3,,2019/08/27 10:05:14,,,Gombe,Centre medical Office des Routes,,ruthmuz,,,,,clinic,
28.9922144663288,-4.48010130375016,5374968957,node,15,,clinic,,,,,56551843,,,,7a0ee80bb6904c6085fe835827e50c43,,,,MSFsurvey,,,2,,2018/02/21 14:48:43,,,,Centre de santé de Kikonde,,Jorieke V,,,,,,public
,,598082408,way,18,,hospital,,Kwenge 1,,,76498308,,,,f476c52248c84838b07e193bfccf7db4,,,,,,,4,,2019/11/01 13:54:59,57,,Kinshasa,Hôpital La Colombe,,Her21,,,,,,
29.2934849606373,0.12691999373223,6374102347,node,15,,doctors,,,,,90493768,,,,31d783f8ccf24b6eaab83dc88f18e067,,,,OMS-DSNIS,,,6,,2020/09/06 21:23:19,,,,Tradipraticien UNAGCO,,clairedelune,,,,,alternative,
30.6952132594826,3.12997828827415,7375058146,node,9,,clinic,,,,,83191483,,,,4bddfba90ea84b43a454f8dfa32c46bf,,,,,,,1,,2020/04/07 10:34:40,,,,Clinique Croire A La Vie,,JackBeni,,,,,,
29.4248232645769,-0.000678305011405,6374102857,node,15,,doctors,,,,,90452423,,,,573009c395eb48bd95bde3a69d0d868b,,,,OMS-DSNIS,,,6,,2020/09/05 12:51:52,,,,Poste de Santé Kivati,,Muluba,,,,,nurse,
,,597434761,way,15,,doctors,,Pululu 1,,,72432202,,,,adb9fe4897e94765b1c5cbe2c62d00b7,,,,,,,4,,2019/07/19 13:40:06,,,Kinshasa,Jemis Médical Centre,,merveillekini,,,,,,
29.1548582566121,-4.55275731683881,5373469380,node,15,,doctors,,,,,56551775,,,,b17599a6a10b4605865e9e3c310c8d2e,,,,MSFsurvey,,,4,,2018/02/21 14:46:23,,,,Centre de santé de Kazimia,,Jorieke V,,,,,,public
29.330719972924,0.275619985172284,6374102790,node,15,,doctors,,,,,90444455,,,,7e67def4d28b40a289ea2d051840449c,,,,DSNIS-OMS,,,7,,2020/09/05 09:24:43,,,,Poste de Santé Salama Mulingo,,Muluba,,,,,nurse,
27.5586754200164,-11.6498363552684,3740388689,node,9,,doctors,,,,,91071268,,,,02fef988a1de4dd0a23ee27f5b2a8c11,,,,,,,3,,2020/09/17 21:11:40,,,,Centre de santé la Promesse,,clairedelune,,,,,,
29.0589853775612,-1.5731191494111,6280660931,node,18,Kirotche,clinic,,,,,67223760,,,,cb0f7d88cacf4bebb060a5394f9b24ce,,,,MSFsurvey,Sake,,1,,2019/02/15 11:18:57,,,,Centre de santé Sake,,Jorieke V,,,,,,
,,598999244,way,15,,pharmacy,,Block B 3g,,,72007162,,,,56a38471b21e4b6aac5ad6705d4e2764,,,,,,,2,,2019/07/08 10:38:05,,,Kinshasa,Pharmacie Tony,,vick25,,,,,,
28.9836464849048,-1.73190332474016,7853742209,node,12,,health_post,,,,,90086309,,,,c21dacb6f97c4293a1e5833e1af59e48,,,,,,,1,,2020/08/28 14:05:51,,,,Tradi Praticien Balengene,,Muluba,,,,,alternative,
29.1436899573667,0.495379991517723,7417354179,node,9,,doctors,,,,,90493768,,,,fa99c197b2464fe29cd3d04ed179b64e,,,,,,,3,,2020/09/06 21:23:19,,,,Centre de Santé de Référence Aloya,,clairedelune,,,,,,
,,619281168,way,12,,hospital,,,,,67111135,,,,f57058ca368c4a5c931fdf4ca74afbf4,,,,,,,2,,2019/02/11 19:49:27,,,,,,PierZen,,,https://oicha.org,,hospital,
,,808787869,way,21,,hospital,,Lungwengwe,,,85835204,,,,3ea370c4d86a4f3d85fd0024b24adac9,,,,,,,1,,2020/05/27 13:14:29,19,,Kinshasa,Centre Medical mavika,,Jcasas1,,,,,hospital,
15.3524856729658,-4.342985353953,6109142363,node,9,,pharmacy,,,,,65070877,,,,36061b71adbe4ec0b298c6d8ee7d6a45,,,,,,,2,,2018/12/01 11:57:58,,,,Saidi pharma,,yongololo,,,,,,
28.9026971653592,-1.66376356490042,7853742191,node,12,,health_post,,,,,90086309,,,,0910e83fcff444f581a59596a9717c8c,,,,,,,1,,2020/08/28 14:05:51,,,,Tradi Praticien Hakuzimana,,Muluba,,,,,alternative,
27.5586973806027,-11.6500953560765,3740388685,node,9,,doctors,,,,,91071268,,,,767cdaf7001f4d9e9f36dae52b3ee414,,,,,,,5,,2020/09/17 21:11:40,,,,Centre de santé St-Ignace,,clairedelune,,,,,,
,,608959866,way,18,,hospital,,Avenue Nangami Kongo,,,72862394,,,,70a9cc35944645f0895be9b7dd3ec6fc,,,,,,,3,,2019/07/31 15:29:33,50,,Kinshasa,Stella,,Her21,,,,,,
,,654883850,way,15,,clinic,,,,,90871026,,,,4871e01cb9e04d92914d0634db0474fa,,,,OMS-DSNIS,,,5,,2020/09/14 14:16:08,,,,Centre Hospitalier Saint Luc,,Muluba,,,,,yes,
29.2684299433091,0.363989971235469,6374102584,node,15,,doctors,,,,,90434838,,,,5973364e20f646d7adec80898849939b,,,,DSNIS-OMS,,,6,,2020/09/04 22:39:14,,,,Poste de Santé Kithambi,,clairedelune,,,,,doctor,
15.3461144207256,-4.39902105887697,6293491337,node,18,,doctors,,Avenue Mbabakilenda,,,90429110,,,,8a60c60c29af47a3abef812e5e840e05,,,,,,,6,,2020/09/04 18:33:46,75,,Kinshasa,Centre de Santé la Miséricorde,,clairedelune,,,,,,
15.3814908298026,-4.42083823082825,6574676784,node,18,,pharmacy,,Matanda,,,73112087,,,,b84170ee09734164a2565231bd338ebc,,,,,,,4,,2019/08/07 13:21:00,103,,Kinshasa,L22,,Her21,,,,,,
18.1351419911983,-0.727629535500057,5650385455,node,15,,clinic,,,,,90494782,,,,eda521210ddb4807a236a78af00911cf,,,,MSF,,,2,,2020/09/06 22:30:23,,,,Centre de santé Vie Sacree,,clairedelune,,,,,,government
,,263597168,way,9,,hospital,,,,,40891842,,,,6d0f15ad725b499bb6a847394cb51e95,,,,,,,3,,2016/07/20 09:33:13,,,,Hopital Chamfubu batiment,,luckibondo75,,,,,,
29.1982315880499,-1.65438865765796,6123237470,node,18,Karisimbi,clinic,,,,,65664851,,,,97373709d53b4b50882e2e28627f4eb0,,,,MSFsurvey,Ndosho,,2,,2018/12/21 10:40:58,,,,Centre de santé Ndosho,,Jorieke V,,,,,,
29.0966808916083,-3.81858373566169,6594445287,node,9,,hospital,,,,,71980361,,,,ff3b0e2875614cbab117dd990a1493d3,,,,,,,1,,2019/07/07 12:03:06,,,,Hôpital Général de référence de Nundu,,MarcelBag,,,,,,
29.9232260632427,0.93256916457409,7919697508,node,12,,doctors,,,,,91150723,,,,785810351d5a47bc9d3440d919e320c3,,,,OMS-DSNIS,,,2,,2020/09/19 13:49:15,,,,CS Tondoli,,mueschel,,,,,,
,,239363457,way,12,,pharmacy,,,,,18189474,,,,4a0d2eae2fcb4e1c944572b54dc9e28b,,,,,,,2,,2013/10/05 05:35:31,,,,Pharmacie Bwaka Phar,,Johnny Carlsen,,,,yes,,
29.2902732667983,0.134058273931885,7865251543,node,9,,,,,,,90295566,,,,c357997093e648a5b8f6d61bd5679b76,,,,,,,2,,2020/09/02 10:05:59,,,,Laboratoire Apôtre 1,,Muluba,,,,,laboratory,
29.3095049568967,0.127226687569333,7856582537,node,12,,health_post,,,,,90119356,,,,09fc385abba24b2097970f7a984e7caf,,,,,,,1,,2020/08/29 13:07:54,,,,Tradi Praticien Ouran,,Muluba,,,,,alternative,
29.2277834964307,-1.66958907142507,6286305401,node,18,Karisimbi,clinic,,,,,67319318,,,,54d4bb97f3204ca9893490e3c2e9cdca,,,,MSFsurvey,Katoyi,,1,,2019/02/18 15:10:25,,,,Centre Médical Mont Sinai,,Jorieke V,,,,,,
29.2935999603488,0.09844993759404,6374102873,node,15,,doctors,,,,,90452423,,,,5fde81a07bb146edbe724e1fc6f38374,,,,OMS-DSNIS,,,5,,2020/09/05 12:51:52,,,,Poste de Santé Delina,,Muluba,,,,,nurse,
29.4783479189482,-0.195907079157934,6374102887,node,15,,doctors,,,,,82592423,,,,ae3162a447094219a7e6b54fb1aa8444,,,,UE-CIG,,,3,,2020/03/24 23:40:45,,,,PS MURAMBA,,clairedelune,,,,,doctor,
21.3491482296412,-0.044358246467283,7351769326,node,12,,doctors,,,,,91135839,,,,3dd13442453b4fdda970f8a825320281,,,,,,,2,,2020/09/18 22:54:01,,,,Centre de Santé Bekili,,clairedelune,,,,,centre,
,,698719610,way,18,,pharmacy,,Kianza,,,71451176,,,,a4023fddb9df4610a051a989da37cb7d,,,,,,,1,,2019/06/20 16:10:34,54,,kinshasa,Pharmacie Tegra,,Linard L,,,,,,
30.8218240862134,3.25424067337374,7375058130,node,9,,doctors,,,,,83191483,,,,6343d686db9a4ee9bdda7b97118eb138,,,,,,,1,,2020/04/07 10:34:40,,,,Centre de santé Titi,,JackBeni,,,,,,
16.9542199278524,-5.98258007874117,2273602657,node,9,,clinic,,,,,15796259,,,,47d6fe57ddbd475997992f5fce198706,,,,,,,1,,2013/04/20 11:40:52,,,,centre de santé Kangwenzi,,franky a kin,,,,,,
,,786243449,way,12,,doctors,,,,,91135839,,,,125d2b72f9214efc8384468cf339848e,,,,,,,2,,2020/09/18 22:54:01,,,,Centre de Santé de Référence Bolemba,,clairedelune,,,,,centre,
15.2869820216741,-4.34605296287643,5292873867,node,9,,clinic,,,,,54748777,,,,58ddce5460fb40feb0f81043293b42fb,,,,,,,1,,2017/12/19 05:05:46,,,,Clinique Espérance,,christian shadrack,,,,,,
,,321999619,way,6,,hospital,,,,,28138534,,,,859178adcc3a4a36aa963edd38fc990f,,,,,,,1,,2015/01/14 14:38:35,,,,,,marie erwin,,,,,,
,,676765934,way,18,,doctors,,lutonadio,,,90429110,,,,8321acf65f064560beabc063b41be759,,,,,,,4,,2020/09/04 18:33:46,29,,kinshasa,Centre de Santé Saint Jean,,clairedelune,,,,,,
30.123826380038,1.81825075857344,8047586611,node,12,,doctors,,,,,93067354,,,,8e0496db82214387875d4232d6df0a0d,,,,,,,1,,2020/10/26 14:57:34,,,,Centre de Santé Bandebusi,,JackBeni,,,,,centre,
29.2383500588474,0.377234384078008,7417301832,node,9,,doctors,,,,,90467846,,,,f11bc0bca8014937be976bad6493de2c,,,,,,,4,,2020/09/06 02:04:35,,,,Centre de Santé visiki,,clairedelune,,,,,,
29.4195842398174,0.336583075695813,7411849799,node,9,,doctors,,,,,93397668,,,,6e4af6b1e5e74ba986358dc15caa2b24,,,,,,,4,,2020/11/02 06:42:14,,,,Poste de Santé Pabuka,,clairedelune,,,,,,
29.2661082399491,-1.58920351868687,6280660925,node,18,Nyiragongo,clinic,,,,,67223760,,,,5b424525117c4ca680419c86f2a85c47,,,,MSFsurvey,Kibati,,1,,2019/02/15 11:18:57,,,,Centre de santé Kibati,,Jorieke V,,,,,,
29.1530534652208,-0.536300777081095,7856582551,node,12,,health_post,,,,,90119356,,,,a3935f197ad94f89b629b9d664163b1a,,,,,,,1,,2020/08/29 13:07:54,,,,Tradi Praticien Kironamwatsi,,Muluba,,,,,alternative,
29.3000632458859,0.117939957948238,6374102499,node,15,,doctors,,,,,90452423,,,,159a034eaeca4db28e98e3e70f179031,,,,OMS-DSNIS,,,5,,2020/09/05 12:51:52,,,,Poste de Santé Arabati,,Muluba,,,,,nurse,
15.3516721254438,-4.34103882457902,6106043652,node,9,,pharmacy,,,,,65291993,,,,8b9b6085d70f4b50b5fd3c03ba01b3fa,,,,,,,4,,2018/12/08 12:57:39,,,,Elas Pharma,,Bobo Jean de dieu,,,,,,
18.2326644287937,-1.08508727954191,5650456967,node,12,,doctors,,,,,90494782,,,,af63e71b72154de8afcb199ea9127d72,,,,MSF,,,2,,2020/09/06 22:30:23,,,,Poste de santé Mbuye,,clairedelune,,,,,,
29.1915599284,0.243079928310124,6374102572,node,15,,doctors,,,,,90444455,,,,43362bb5f5d749d9a5575ed860046863,,,,DSNIS-OMS,,,7,,2020/09/05 09:24:43,,,,Poste de Santé Misasa,,Muluba,,,,,nurse,
15.2574917202817,-4.43832413813368,5273455495,node,12,,doctors,,,,,54483889,,,,fa3b4ee137c7492cabd9a0ddea9dfdd2,,,,,,,1,,2017/12/09 12:17:38,,,,imagerie medical pour tous,,Fraternel kuy,yes,,,,,
29.341569927487,0.335419918992415,6374102828,node,15,,doctors,,,,,90434028,,,,eca68fd9cb124ea590cc094392909f10,,,,DSNIS-OMS,,,6,,2020/09/04 21:53:14,,,,Poste de Santé Buliki,,clairedelune,,,,,doctor,
29.3634513886356,-0.060947625409284,7915548969,node,12,,hospital,,,Etat,,91018122,,,,514067fd654846158181ea4fb641021a,,,,,,,1,,2020/09/17 04:59:18,,,,Centre de Santé de Référence Magherya,,KangitsiKatembo,,,,,,
29.2959039778932,-0.237900078781138,6374000285,node,15,,doctors,,,,,90493768,,,,b7b21f3d84164202bb3d5e8d6cad44ba,,,,UE-CIG,,,6,,2020/09/06 21:23:19,,,,CSR KIPESE,,clairedelune,,,,,centre,
,,596533042,way,15,,pharmacy,,Avenue Kiinsende,,,71461909,,,,e8cb741624a24069bd0fbe1a3d4ed41e,,,,,,,2,,2019/06/20 21:41:50,,,Kinshasa,Pholo Phar,,csinga,,,,,,
30.6234229293538,1.61368596921514,6374000544,node,15,,doctors,,,,,90493768,,,,3db7adad6c7c4d5fb5c2c488a31505f4,,,,Msf,,,7,,2020/09/06 21:23:19,,,,CS GBI,,clairedelune,,,,,centre,
15.3511136392353,-4.3466727207971,6115751586,node,9,,pharmacy,,,,,65160163,,,,26ee681e417c43bbb4761e9f88ea22fe,,,,,,,1,,2018/12/04 13:12:41,,,,El Perets,,Bobo Jean de dieu,,,,,,
29.2761399531242,0.371239982204429,6374102583,node,15,,doctors,,,,,90434028,,,,a6fce2ef0b67423f8abd166249b41857,,,,DSNIS-OMS,,,6,,2020/09/04 21:53:14,,,,Poste de Santé Kitsanga,,clairedelune,,,,,doctor,
,,676827966,way,18,,doctors,,Weyi,,,90429110,,,,752982640c8a48e1a2ca8b119c72b491,,,,,,,5,,2020/09/04 18:33:46,39,,Kinshasa,Centre de santé Ma Vie,,clairedelune,,,,,,
15.354894967214,-4.34596336033152,6115566227,node,9,,doctors,,,,,65381176,,,,ce330694d7e844a8ae63039a6ebc5051,,,,,,,3,,2018/12/11 16:17:05,,,,Centre Medical Mobateli,,yongololo,,,,,,
28.9269120645323,-1.54651507255738,7853712867,node,12,,health_post,,,,,90086309,,,,3b2c5d5b05624d46b46aebd5696da8d6,,,,,,,1,,2020/08/28 14:05:51,,,,Tradi Praticien Mutanga,,Muluba,,,,,alternative,
29.153019518513,-4.35999491770107,5373376844,node,15,,doctors,,,,,56551724,,,,12737e775dd84d12a781b5f06eba2432,,,,MSFsurvey,,,3,,2018/02/21 14:44:04,,,,Poste de santé de 5em Celpa,,Jorieke V,,,,,,public
29.1530663733517,-1.61260428360475,7149763715,node,15,,pharmacy,,,,,79877328,,,,356bb99f84274e25a07994d58800212a,,,,MSF Survey,,,2,,2020/01/21 20:48:26,,,,Makoka,,bluestarfish,,,,yes,,
30.4430419423078,1.39602395323402,6374000524,node,15,,doctors,,,,,92314615,,,,961ffed93658460598a2e3bf73a30fcb,,,,Msf,,,8,,2020/10/11 21:40:03,,,,Centre de Santé Kasenyi,,clairedelune,,,,,centre,
,,596541825,way,18,,pharmacy,,Avenue Kinsenda,,,71461909,,,,0880d7f82e324461b9e6b258fc4bf036,,,,,,,8,,2019/06/20 21:41:50,13,,Kinshasa,Pharmacie Communautaire,,csinga,,,,,,
,,547232380,way,9,,clinic,,,,,54679042,,,,733e485e119f43b188fd489b66d7af68,,,,,,,1,,2017/12/16 12:58:53,,,,El Rapha Clinic,,Never Fallen,,,,,,
29.5094399182181,0.033519943755579,6374000532,node,15,,doctors,,,,,86731103,,,,c14dc9a2636043919d35223647aeea9e,,,,UE-CIG,,,8,,2020/06/16 16:18:20,,,,CS KALIVULI,,UNGSC-mpicaro,,,,,centre,
,,773553115,way,12,,hospital,,,,,81122445,,,,8371a198ba884b9faddef9999c1bbec2,,,,,,,1,,2020/02/17 15:10:52,,,,clinique NOKI,,rachel ntambila,,,,,hospital,
,,361498717,way,9,,pharmacy,,,,,75391647,,,,8b66e82e052e41719b5de0db9d079857,,,,,,,4,,2019/10/07 19:30:08,,,,Depot Pharmaceutique,,ManitobaMark,,,,,,
29.0685985823109,-2.20178854187677,1023773746,node,12,,clinic,,,,,6556992,,,,896b1a89561f4912b4c4562701088414,,,,Dana Thompson,,,1,,2010/12/05 21:18:45,,,,Bulegeyi,,cspanring,,,,,,
,,787470791,way,12,,clinic,,,,,89485347,,,,8369e5ffc5294f329f703e6f248d4d3e,,,,,,,4,,2020/08/16 23:00:32,,,,Maternité de Kinkanda,,clairedelune,,,,,birthing_center,
29.3751999670378,0.383309922774288,6374000291,node,15,,doctors,,,,,90433132,,,,62cd02eec1a6435aafee27ff5a6dc0ab,,,,DSNIS-OMS,,,8,,2020/09/04 21:08:51,,,,Centre de Santé de Référence Kabasha,,clairedelune,,,,,centre,
,,792494163,way,21,Goma,hospital,,,,,86988983,,,,c9acdd13c7c1402791a681fd0eb33192,,,,MSFsurvey,Keshero,,3,,2020/06/22 16:06:09,,,,Centre hospitalier La Providence,,tonybendell,,,,,hospital,
28.8472638678163,-2.50616712970105,7862014891,node,9,,clinic,,,,,90196999,,,,e7f49690b943490cb9602607a05bab92,,,,,,,1,,2020/08/31 14:18:42,,,,Clinique Saint Raphael,,Muluba,,,,,,
,,691234548,way,21,Kamituga,hospital,,,,,72831584,,,,bb66e5571b7a488396e540738774489f,,,,MSFsurvey,Kabukungu,,3,,2019/07/30 22:13:58,,,,Hôpital Général de référence de Kamituga,,Harry Wood,,,,,hospital,
